"dept_CODE","municipality","year","Population_1993","victims__UR","cum_victims_UR","displaced_AS","cum_displaced_AS","displaced_CODHES","cum_displaced_CODHES","displaced_RUV","cum_displaced_RUV","displaced_CEDE","cum_displaced_CEDE","displaced_JYP","cum_displaced_JYP","number_dept","province","province_code"
15,15183,2001,13974,0,0,37,77,0,0,46,149,30,48,37,80,"BOYACÁ","VALDERRAMA",35
15,15183,2002,13974,0,0,58,135,0,0,75,224,55,103,61,141,"BOYACÁ","VALDERRAMA",35
15,15183,2003,13974,0,0,58,193,11,11,100,324,66,169,82,223,"BOYACÁ","VALDERRAMA",35
15,15183,2004,13974,0,0,83,276,7,18,116,440,75,244,91,314,"BOYACÁ","VALDERRAMA",35
15,15183,2005,13974,0,0,71,347,19,37,93,533,74,318,75,389,"BOYACÁ","VALDERRAMA",35
15,15183,2006,13974,0,0,86,433,28,65,124,657,82,400,104,493,"BOYACÁ","VALDERRAMA",35
15,15183,2007,13974,0,0,115,548,11,76,123,780,113,513,118,611,"BOYACÁ","VALDERRAMA",35
15,15183,2008,13974,0,0,50,598,13,89,60,840,33,546,51,662,"BOYACÁ","VALDERRAMA",35
15,15183,2009,13974,0,0,37,635,12,101,51,891,0,546,43,705,"BOYACÁ","VALDERRAMA",35
15,15183,2010,13974,0,0,27,662,25,126,43,934,0,546,30,735,"BOYACÁ","VALDERRAMA",35
15,15183,2011,13974,0,0,18,680,4,130,41,975,0,546,24,759,"BOYACÁ","VALDERRAMA",35
15,15183,2012,13974,0,0,0,680,3,133,29,1004,0,546,9,768,"BOYACÁ","VALDERRAMA",35
15,15185,1996,7664,0,0,0,0,0,0,4,4,0,0,0,0,"BOYACÁ","RICAURTE",32
15,15185,1997,7664,0,0,6,6,0,0,0,4,6,6,0,0,"BOYACÁ","RICAURTE",32
15,15185,1998,7664,0,0,0,6,0,0,0,4,0,6,0,0,"BOYACÁ","RICAURTE",32
15,15185,1999,7664,0,0,0,6,0,0,3,7,0,6,3,3,"BOYACÁ","RICAURTE",32
15,15185,2000,7664,0,0,5,11,0,0,6,13,5,11,5,8,"BOYACÁ","RICAURTE",32
15,15185,2001,7664,0,0,0,11,0,0,0,13,0,11,0,8,"BOYACÁ","RICAURTE",32
15,15185,2002,7664,0,0,7,18,0,0,7,20,7,18,7,15,"BOYACÁ","RICAURTE",32
15,15185,2003,7664,0,0,4,22,8,8,5,25,5,23,5,20,"BOYACÁ","RICAURTE",32
15,15185,2004,7664,0,0,1,23,0,8,1,26,1,24,1,21,"BOYACÁ","RICAURTE",32
15,15185,2005,7664,0,0,15,38,0,8,15,41,13,37,15,36,"BOYACÁ","RICAURTE",32
15,15185,2006,7664,0,0,18,56,0,8,18,59,14,51,18,54,"BOYACÁ","RICAURTE",32
15,15185,2007,7664,0,0,17,73,13,21,21,80,16,67,17,71,"BOYACÁ","RICAURTE",32
15,15185,2008,7664,0,0,9,82,4,25,12,92,11,78,11,82,"BOYACÁ","RICAURTE",32
15,15185,2009,7664,0,0,18,100,12,37,19,111,0,78,19,101,"BOYACÁ","RICAURTE",32
15,15185,2010,7664,0,0,3,103,28,65,4,115,0,78,3,104,"BOYACÁ","RICAURTE",32
15,15185,2011,7664,0,0,0,103,0,65,0,115,0,78,0,104,"BOYACÁ","RICAURTE",32
15,15185,2012,7664,0,0,0,103,0,65,5,120,0,78,0,104,"BOYACÁ","RICAURTE",32
15,15187,1996,3651,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15187,1997,3651,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15187,1998,3651,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15187,1999,3651,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15187,2000,3651,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15187,2001,3651,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15187,2002,3651,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15187,2003,3651,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15187,2004,3651,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15187,2005,3651,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15187,2006,3651,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15187,2007,3651,0,0,7,7,0,0,7,7,7,7,7,7,"BOYACÁ","CENTRO",23
15,15187,2008,3651,0,0,0,7,0,0,0,7,0,7,0,7,"BOYACÁ","CENTRO",23
15,15187,2009,3651,0,0,0,7,0,0,0,7,0,7,0,7,"BOYACÁ","CENTRO",23
15,15187,2010,3651,0,0,0,7,0,0,0,7,0,7,0,7,"BOYACÁ","CENTRO",23
15,15187,2011,3651,0,0,0,7,0,0,0,7,0,7,0,7,"BOYACÁ","CENTRO",23
15,15187,2012,3651,0,0,0,7,0,0,0,7,0,7,0,7,"BOYACÁ","CENTRO",23
15,15189,1996,5536,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","MARQUEZ",27
15,15189,1997,5536,0,0,0,0,0,0,6,6,0,0,0,0,"BOYACÁ","MARQUEZ",27
15,15189,1998,5536,0,0,0,0,0,0,0,6,0,0,0,0,"BOYACÁ","MARQUEZ",27
15,15189,1999,5536,0,0,0,0,0,0,0,6,0,0,0,0,"BOYACÁ","MARQUEZ",27
15,15189,2000,5536,0,0,0,0,0,0,0,6,0,0,0,0,"BOYACÁ","MARQUEZ",27
15,15189,2001,5536,0,0,0,0,0,0,0,6,0,0,0,0,"BOYACÁ","MARQUEZ",27
15,15189,2002,5536,0,0,0,0,82,82,0,6,0,0,0,0,"BOYACÁ","MARQUEZ",27
15,15189,2003,5536,0,0,0,0,0,82,0,6,0,0,0,0,"BOYACÁ","MARQUEZ",27
15,15189,2004,5536,0,0,0,0,192,274,0,6,0,0,0,0,"BOYACÁ","MARQUEZ",27
15,15189,2005,5536,0,0,0,0,0,274,0,6,0,0,0,0,"BOYACÁ","MARQUEZ",27
15,15189,2006,5536,0,0,0,0,0,274,0,6,0,0,0,0,"BOYACÁ","MARQUEZ",27
15,15189,2007,5536,0,0,0,0,0,274,0,6,0,0,0,0,"BOYACÁ","MARQUEZ",27
15,15189,2008,5536,0,0,0,0,0,274,0,6,0,0,0,0,"BOYACÁ","MARQUEZ",27
15,15189,2009,5536,0,0,0,0,0,274,0,6,0,0,0,0,"BOYACÁ","MARQUEZ",27
15,15189,2010,5536,0,0,0,0,6,280,0,6,0,0,0,0,"BOYACÁ","MARQUEZ",27
15,15189,2011,5536,0,0,0,0,8,288,0,6,0,0,0,0,"BOYACÁ","MARQUEZ",27
15,15189,2012,5536,0,0,0,0,6,294,0,6,0,0,0,0,"BOYACÁ","MARQUEZ",27
15,15204,1996,10792,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15204,1997,10792,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15204,1998,10792,0,0,0,0,4,4,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15204,1999,10792,0,0,0,0,0,4,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15204,2000,10792,0,0,3,3,0,4,3,3,0,0,3,3,"BOYACÁ","CENTRO",23
15,15204,2001,10792,0,0,0,3,0,4,0,3,0,0,0,3,"BOYACÁ","CENTRO",23
15,15204,2002,10792,0,0,0,3,0,4,0,3,0,0,0,3,"BOYACÁ","CENTRO",23
15,15204,2003,10792,0,0,5,8,0,4,5,8,5,5,5,8,"BOYACÁ","CENTRO",23
15,15204,2004,10792,0,0,0,8,0,4,0,8,0,5,0,8,"BOYACÁ","CENTRO",23
15,15204,2005,10792,0,0,4,12,0,4,4,12,4,9,4,12,"BOYACÁ","CENTRO",23
15,15204,2006,10792,0,0,0,12,0,4,0,12,0,9,0,12,"BOYACÁ","CENTRO",23
15,15204,2007,10792,0,0,4,16,17,21,4,16,3,12,4,16,"BOYACÁ","CENTRO",23
15,15204,2008,10792,0,0,0,16,0,21,0,16,0,12,0,16,"BOYACÁ","CENTRO",23
15,15204,2009,10792,0,0,0,16,4,25,0,16,0,12,0,16,"BOYACÁ","CENTRO",23
15,15204,2010,10792,0,0,0,16,6,31,0,16,0,12,0,16,"BOYACÁ","CENTRO",23
15,15204,2011,10792,0,0,0,16,0,31,0,16,0,12,0,16,"BOYACÁ","CENTRO",23
15,15204,2012,10792,0,0,0,16,0,31,0,16,0,12,0,16,"BOYACÁ","CENTRO",23
15,15212,1996,5266,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","OCCIDENTE",30
15,15212,1997,5266,0,0,5,5,0,0,6,6,0,0,6,6,"BOYACÁ","OCCIDENTE",30
15,15212,1998,5266,0,0,0,5,0,0,3,9,0,0,0,6,"BOYACÁ","OCCIDENTE",30
15,15212,1999,5266,0,0,0,5,0,0,0,9,0,0,0,6,"BOYACÁ","OCCIDENTE",30
15,15212,2000,5266,0,0,2,7,0,0,3,12,0,0,2,8,"BOYACÁ","OCCIDENTE",30
15,15212,2001,5266,0,0,0,7,0,0,0,12,0,0,0,8,"BOYACÁ","OCCIDENTE",30
15,15212,2002,5266,0,0,6,13,0,0,8,20,6,6,6,14,"BOYACÁ","OCCIDENTE",30
15,15212,2003,5266,0,0,6,19,0,0,7,27,1,7,7,21,"BOYACÁ","OCCIDENTE",30
15,15212,2004,5266,0,0,12,31,12,12,13,40,12,19,12,33,"BOYACÁ","OCCIDENTE",30
15,15212,2005,5266,0,0,13,44,0,12,14,54,14,33,14,47,"BOYACÁ","OCCIDENTE",30
15,15212,2006,5266,0,0,6,50,0,12,6,60,4,37,6,53,"BOYACÁ","OCCIDENTE",30
15,15212,2007,5266,0,0,0,50,10,22,0,60,0,37,0,53,"BOYACÁ","OCCIDENTE",30
15,15212,2008,5266,0,0,2,52,20,42,5,65,0,37,2,55,"BOYACÁ","OCCIDENTE",30
15,15212,2009,5266,0,0,8,60,0,42,11,76,0,37,10,65,"BOYACÁ","OCCIDENTE",30
15,15212,2010,5266,0,0,0,60,5,47,0,76,0,37,0,65,"BOYACÁ","OCCIDENTE",30
15,15212,2011,5266,0,0,0,60,0,47,2,78,0,37,0,65,"BOYACÁ","OCCIDENTE",30
15,15212,2012,5266,0,0,0,60,0,47,1,79,0,37,0,65,"BOYACÁ","OCCIDENTE",30
15,15215,1996,2690,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","TUNDAMA",34
15,15215,1997,2690,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","TUNDAMA",34
15,15215,1998,2690,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","TUNDAMA",34
15,15215,1999,2690,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","TUNDAMA",34
15,15215,2000,2690,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","TUNDAMA",34
15,15215,2001,2690,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","TUNDAMA",34
15,15215,2002,2690,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","TUNDAMA",34
15,15215,2003,2690,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","TUNDAMA",34
15,15215,2004,2690,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","TUNDAMA",34
15,15215,2005,2690,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","TUNDAMA",34
15,15215,2006,2690,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","TUNDAMA",34
15,15215,2007,2690,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","TUNDAMA",34
15,15215,2008,2690,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","TUNDAMA",34
15,15215,2009,2690,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","TUNDAMA",34
15,15215,2010,2690,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","TUNDAMA",34
15,15215,2011,2690,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","TUNDAMA",34
15,15215,2012,2690,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","TUNDAMA",34
15,15218,1996,4154,0,0,0,0,0,0,2,2,0,0,2,2,"BOYACÁ","NORTE",29
15,15218,1997,4154,0,0,6,6,0,0,16,18,0,0,11,13,"BOYACÁ","NORTE",29
15,15218,1998,4154,0,0,0,6,0,0,0,18,0,0,0,13,"BOYACÁ","NORTE",29
15,15218,1999,4154,0,0,5,11,0,0,6,24,5,5,5,18,"BOYACÁ","NORTE",29
15,15218,2000,4154,0,0,3,14,0,0,3,27,3,8,3,21,"BOYACÁ","NORTE",29
15,15218,2001,4154,0,0,37,51,0,0,43,70,28,36,37,58,"BOYACÁ","NORTE",29
15,15218,2002,4154,1,1,27,78,0,0,37,107,28,64,33,91,"BOYACÁ","NORTE",29
15,15218,2003,4154,0,1,6,84,0,0,10,117,5,69,6,97,"BOYACÁ","NORTE",29
15,15218,2004,4154,0,1,9,93,0,0,14,131,7,76,10,107,"BOYACÁ","NORTE",29
15,15218,2005,4154,0,1,1,94,0,0,1,132,1,77,1,108,"BOYACÁ","NORTE",29
15,15218,2006,4154,0,1,24,118,0,0,26,158,21,98,26,134,"BOYACÁ","NORTE",29
15,15218,2007,4154,0,1,5,123,0,0,7,165,0,98,7,141,"BOYACÁ","NORTE",29
15,15218,2008,4154,0,1,13,136,0,0,15,180,13,111,13,154,"BOYACÁ","NORTE",29
15,15218,2009,4154,0,1,4,140,0,0,9,189,0,111,6,160,"BOYACÁ","NORTE",29
15,15218,2010,4154,0,1,0,140,0,0,0,189,0,111,0,160,"BOYACÁ","NORTE",29
15,15218,2011,4154,0,1,0,140,2,2,0,189,0,111,0,160,"BOYACÁ","NORTE",29
15,15218,2012,4154,0,1,0,140,1,3,3,192,0,111,3,163,"BOYACÁ","NORTE",29
15,15223,1996,6150,0,0,0,0,0,0,5,5,0,0,0,0,"BOYACÁ","GUTIERREZ",24
15,15223,1997,6150,0,0,17,17,4,4,13,18,7,7,4,4,"BOYACÁ","GUTIERREZ",24
15,15223,1998,6150,0,0,0,17,0,4,0,18,0,7,0,4,"BOYACÁ","GUTIERREZ",24
15,15223,1999,6150,0,0,2,19,265,269,25,43,0,7,5,9,"BOYACÁ","GUTIERREZ",24
15,15223,2000,6150,0,0,0,19,0,269,8,51,0,7,0,9,"BOYACÁ","GUTIERREZ",24
15,15223,2001,6150,0,0,1,20,0,269,2,53,0,7,1,10,"BOYACÁ","GUTIERREZ",24
15,15223,2002,6150,0,0,1,21,0,269,12,65,1,8,6,16,"BOYACÁ","GUTIERREZ",24
15,15223,2003,6150,0,0,21,42,6,275,27,92,15,23,22,38,"BOYACÁ","GUTIERREZ",24
15,15223,2004,6150,0,0,15,57,44,319,20,112,17,40,17,55,"BOYACÁ","GUTIERREZ",24
15,15223,2005,6150,0,0,7,64,61,380,13,125,7,47,12,67,"BOYACÁ","GUTIERREZ",24
15,15223,2006,6150,0,0,8,72,56,436,14,139,6,53,12,79,"BOYACÁ","GUTIERREZ",24
15,15223,2007,6150,0,0,23,95,124,560,26,165,22,75,23,102,"BOYACÁ","GUTIERREZ",24
15,15223,2008,6150,0,0,34,129,89,649,53,218,29,104,38,140,"BOYACÁ","GUTIERREZ",24
15,15223,2009,6150,0,0,29,158,12,661,41,259,4,108,30,170,"BOYACÁ","GUTIERREZ",24
15,15223,2010,6150,0,0,13,171,25,686,30,289,0,108,15,185,"BOYACÁ","GUTIERREZ",24
15,15223,2011,6150,0,0,24,195,8,694,48,337,0,108,43,228,"BOYACÁ","GUTIERREZ",24
15,15223,2012,6150,0,0,0,195,6,700,52,389,0,108,18,246,"BOYACÁ","GUTIERREZ",24
15,15224,1996,4097,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15224,1997,4097,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15224,1998,4097,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15224,1999,4097,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15224,2000,4097,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15224,2001,4097,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15224,2002,4097,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15224,2003,4097,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15224,2004,4097,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15224,2005,4097,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15224,2006,4097,0,0,7,7,0,0,7,7,7,7,7,7,"BOYACÁ","CENTRO",23
15,15224,2007,4097,0,0,0,7,0,0,0,7,0,7,0,7,"BOYACÁ","CENTRO",23
15,15224,2008,4097,0,0,0,7,0,0,0,7,0,7,0,7,"BOYACÁ","CENTRO",23
15,15224,2009,4097,0,0,0,7,0,0,0,7,0,7,0,7,"BOYACÁ","CENTRO",23
15,15224,2010,4097,0,0,0,7,5,5,0,7,0,7,0,7,"BOYACÁ","CENTRO",23
15,15224,2011,4097,0,0,0,7,0,5,0,7,0,7,0,7,"BOYACÁ","CENTRO",23
15,15224,2012,4097,0,0,0,7,0,5,0,7,0,7,0,7,"BOYACÁ","CENTRO",23
15,15226,1996,2053,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","SUGAMUXI",33
15,15226,1997,2053,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","SUGAMUXI",33
15,15226,1998,2053,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","SUGAMUXI",33
15,15226,1999,2053,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","SUGAMUXI",33
15,15226,2000,2053,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","SUGAMUXI",33
15,15226,2001,2053,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","SUGAMUXI",33
15,15226,2002,2053,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","SUGAMUXI",33
15,15226,2003,2053,0,0,0,0,76,76,0,0,0,0,0,0,"BOYACÁ","SUGAMUXI",33
15,15226,2004,2053,0,0,3,3,0,76,4,4,3,3,4,4,"BOYACÁ","SUGAMUXI",33
15,15226,2005,2053,0,0,0,3,0,76,1,5,0,3,0,4,"BOYACÁ","SUGAMUXI",33
15,15226,2006,2053,0,0,5,8,0,76,11,16,5,8,5,9,"BOYACÁ","SUGAMUXI",33
15,15226,2007,2053,0,0,1,9,0,76,1,17,1,9,1,10,"BOYACÁ","SUGAMUXI",33
15,15226,2008,2053,0,0,0,9,0,76,0,17,0,9,0,10,"BOYACÁ","SUGAMUXI",33
15,15226,2009,2053,0,0,0,9,0,76,0,17,0,9,0,10,"BOYACÁ","SUGAMUXI",33
15,15226,2010,2053,0,0,0,9,0,76,0,17,0,9,0,10,"BOYACÁ","SUGAMUXI",33
15,15226,2011,2053,0,0,0,9,0,76,0,17,0,9,0,10,"BOYACÁ","SUGAMUXI",33
15,15226,2012,2053,0,0,0,9,0,76,0,17,0,9,0,10,"BOYACÁ","SUGAMUXI",33
15,15232,1996,7102,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15232,1997,7102,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15232,1998,7102,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15232,1999,7102,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15232,2000,7102,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15232,2001,7102,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15232,2002,7102,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15232,2003,7102,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15232,2004,7102,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15232,2005,7102,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15232,2006,7102,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15232,2007,7102,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","CENTRO",23
15,15232,2008,7102,0,0,6,6,0,0,6,6,6,6,6,6,"BOYACÁ","CENTRO",23
15,15232,2009,7102,0,0,0,6,0,0,0,6,0,6,0,6,"BOYACÁ","CENTRO",23
15,15232,2010,7102,0,0,0,6,0,0,0,6,0,6,0,6,"BOYACÁ","CENTRO",23
15,15232,2011,7102,0,0,0,6,0,0,0,6,0,6,0,6,"BOYACÁ","CENTRO",23
15,15232,2012,7102,0,0,0,6,0,0,0,6,0,6,0,6,"BOYACÁ","CENTRO",23
15,15236,1996,3450,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","ORIENTE",31
15,15236,1997,3450,0,0,10,10,0,0,11,11,10,10,11,11,"BOYACÁ","ORIENTE",31
15,15236,1998,3450,0,0,0,10,0,0,0,11,0,10,0,11,"BOYACÁ","ORIENTE",31
15,15236,1999,3450,0,0,0,10,0,0,0,11,0,10,0,11,"BOYACÁ","ORIENTE",31
15,15236,2000,3450,0,0,0,10,0,0,0,11,0,10,0,11,"BOYACÁ","ORIENTE",31
15,15236,2001,3450,0,0,0,10,0,0,0,11,0,10,0,11,"BOYACÁ","ORIENTE",31
15,15236,2002,3450,0,0,3,13,0,0,8,19,2,12,5,16,"BOYACÁ","ORIENTE",31
15,15236,2003,3450,0,0,15,28,0,0,38,57,9,21,16,32,"BOYACÁ","ORIENTE",31
15,15236,2004,3450,0,0,79,107,27,27,105,162,71,92,84,116,"BOYACÁ","ORIENTE",31
15,15236,2005,3450,0,0,23,130,7,34,38,200,18,110,24,140,"BOYACÁ","ORIENTE",31
15,15236,2006,3450,0,0,16,146,17,51,20,220,16,126,17,157,"BOYACÁ","ORIENTE",31
15,15236,2007,3450,0,0,4,150,0,51,4,224,0,126,4,161,"BOYACÁ","ORIENTE",31
15,15236,2008,3450,0,0,7,157,1,52,7,231,7,133,7,168,"BOYACÁ","ORIENTE",31
15,15236,2009,3450,0,0,5,162,0,52,6,237,0,133,6,174,"BOYACÁ","ORIENTE",31
15,15236,2010,3450,0,0,0,162,8,60,0,237,0,133,0,174,"BOYACÁ","ORIENTE",31
15,15236,2011,3450,0,0,4,166,0,60,11,248,0,133,4,178,"BOYACÁ","ORIENTE",31
15,15236,2012,3450,0,0,0,166,0,60,1,249,0,133,0,178,"BOYACÁ","ORIENTE",31
15,15244,1996,6593,0,0,0,0,0,0,7,7,0,0,0,0,"BOYACÁ","GUTIERREZ",24
15,15244,1997,6593,0,0,9,9,0,0,9,16,0,0,0,0,"BOYACÁ","GUTIERREZ",24
15,15244,1998,6593,0,0,1,10,0,0,4,20,1,1,1,1,"BOYACÁ","GUTIERREZ",24
15,15244,1999,6593,0,0,0,10,20,20,8,28,0,1,0,1,"BOYACÁ","GUTIERREZ",24
15,15244,2000,6593,0,0,0,10,0,20,3,31,0,1,0,1,"BOYACÁ","GUTIERREZ",24
15,15244,2001,6593,0,0,10,20,0,20,23,54,11,12,11,12,"BOYACÁ","GUTIERREZ",24
15,15244,2002,6593,0,0,38,58,0,20,41,95,33,45,40,52,"BOYACÁ","GUTIERREZ",24
15,15244,2003,6593,0,0,13,71,0,20,13,108,13,58,13,65,"BOYACÁ","GUTIERREZ",24
15,15244,2004,6593,0,0,17,88,0,20,33,141,15,73,26,91,"BOYACÁ","GUTIERREZ",24
15,15244,2005,6593,0,0,11,99,0,20,19,160,11,84,17,108,"BOYACÁ","GUTIERREZ",24
15,15244,2006,6593,0,0,2,101,0,20,5,165,2,86,2,110,"BOYACÁ","GUTIERREZ",24
15,15244,2007,6593,0,0,16,117,0,20,23,188,16,102,17,127,"BOYACÁ","GUTIERREZ",24
15,15244,2008,6593,0,0,10,127,0,20,22,210,10,112,12,139,"BOYACÁ","GUTIERREZ",24
15,15244,2009,6593,0,0,0,127,0,20,2,212,0,112,0,139,"BOYACÁ","GUTIERREZ",24
15,15244,2010,6593,0,0,0,127,13,33,0,212,0,112,0,139,"BOYACÁ","GUTIERREZ",24
15,15244,2011,6593,0,0,1,128,0,33,6,218,0,112,6,145,"BOYACÁ","GUTIERREZ",24
15,15244,2012,6593,0,0,0,128,0,33,7,225,0,112,0,145,"BOYACÁ","GUTIERREZ",24
15,15248,1996,3835,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","GUTIERREZ",24
15,15248,1997,3835,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","GUTIERREZ",24
15,15248,1998,3835,0,0,5,5,0,0,7,7,5,5,7,7,"BOYACÁ","GUTIERREZ",24
15,15248,1999,3835,0,0,2,7,50,50,18,25,0,5,2,9,"BOYACÁ","GUTIERREZ",24
15,15248,2000,3835,0,0,9,16,0,50,9,34,9,14,9,18,"BOYACÁ","GUTIERREZ",24
15,15248,2001,3835,0,0,25,41,0,50,33,67,25,39,26,44,"BOYACÁ","GUTIERREZ",24
15,15248,2002,3835,0,0,53,94,0,50,64,131,51,90,57,101,"BOYACÁ","GUTIERREZ",24
15,15248,2003,3835,0,0,15,109,0,50,17,148,14,104,15,116,"BOYACÁ","GUTIERREZ",24
15,15248,2004,3835,0,0,0,109,0,50,0,148,0,104,0,116,"BOYACÁ","GUTIERREZ",24
15,15248,2005,3835,0,0,5,114,0,50,8,156,5,109,5,121,"BOYACÁ","GUTIERREZ",24
15,15248,2006,3835,0,0,22,136,0,50,28,184,9,118,24,145,"BOYACÁ","GUTIERREZ",24
15,15248,2007,3835,0,0,1,137,0,50,4,188,1,119,4,149,"BOYACÁ","GUTIERREZ",24
15,15248,2008,3835,0,0,1,138,0,50,2,190,0,119,1,150,"BOYACÁ","GUTIERREZ",24
15,15248,2009,3835,0,0,1,139,0,50,1,191,0,119,1,151,"BOYACÁ","GUTIERREZ",24
15,15248,2010,3835,0,0,0,139,0,50,0,191,0,119,0,151,"BOYACÁ","GUTIERREZ",24
15,15248,2011,3835,0,0,0,139,0,50,0,191,0,119,0,151,"BOYACÁ","GUTIERREZ",24
15,15248,2012,3835,0,0,0,139,0,50,0,191,0,119,0,151,"BOYACÁ","GUTIERREZ",24
15,15272,1996,6326,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","SUGAMUXI",33
15,15272,1997,6326,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","SUGAMUXI",33
15,15272,1998,6326,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","SUGAMUXI",33
15,15272,1999,6326,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","SUGAMUXI",33
15,15272,2000,6326,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","SUGAMUXI",33
15,15272,2001,6326,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","SUGAMUXI",33
15,15272,2002,6326,0,0,0,0,0,0,0,0,0,0,0,0,"BOYACÁ","SUGAMUXI",33
15,15272,2003,6326,0,0,4,4,0,0,10,10,0,0,4,4,"BOYACÁ","SUGAMUXI",33
